cell_deg,n_cells_ocupadas,n_transiciones_total,mediana_transiciones_por_celda_mes,pct_pares_observados,pct_self_loops
0.25,1895,21214,0.8606860158311346,0.11681901406979901,62.85471858206844
0.5,1217,21214,1.3401807723911257,0.19046795972422995,73.0461016309984
1.0,730,21214,2.234246575342466,0.3580409082379433,80.53643820118789
2.0,354,21214,4.607344632768362,0.9511953780842032,86.13179975487886
